@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@data
0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,4.0,29.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0
0.0,0.0,6.0,160.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,74.0,9.0,0.0,0.0,0.0,11.0,23.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,11.0,23.0,0.0
0.0,0.0,1.0,12.0,7.0,1.0,1.0,1.0,11.0,23.0,0.0
4.0,4.0,8.0,244.0,33.0,10.0,6.0,10.0,11.0,23.0,1.0
7.0,5.0,8.0,208.0,36.0,12.0,8.0,15.0,11.0,23.0,1.0
1.0,1.0,6.0,120.0,18.0,5.0,6.0,7.0,9.0,26.0,0.0
0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0
0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0
0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
0.0,0.0,3.0,98.0,15.0,2.0,2.0,2.0,1.0,6.0,0.0
10.0,4.0,3.0,84.0,21.0,6.0,3.0,13.0,15.0,7.0,1.0
0.0,0.0,1.0,7.0,3.0,3.0,3.0,3.0,0.0,14.0,0.0
0.0,0.0,1.0,7.0,3.0,3.0,3.0,3.0,0.0,14.0,0.0
0.0,0.0,3.0,20.0,7.0,1.0,1.0,1.0,0.0,14.0,0.0
0.0,0.0,2.0,10.0,3.0,1.0,1.0,1.0,0.0,14.0,0.0
0.0,0.0,6.0,80.0,18.0,4.0,6.0,6.0,0.0,5.0,0.0
0.0,0.0,6.0,147.0,24.0,2.0,7.0,7.0,0.0,3.0,0.0
4.0,1.0,7.0,164.0,30.0,13.0,19.0,19.0,6.0,23.0,0.0
0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,3.0,19.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,13.0,15.0,1.0,1.0,1.0,51.0,7.0,0.0
4.0,2.0,2.0,20.0,11.0,1.0,1.0,1.0,51.0,7.0,0.0
3.0,1.0,3.0,40.0,11.0,1.0,2.0,2.0,51.0,7.0,0.0
29.0,5.0,5.0,108.0,54.0,3.0,5.0,13.0,51.0,7.0,1.0
17.0,3.0,5.0,136.0,30.0,2.0,8.0,13.0,51.0,7.0,1.0
15.0,4.0,4.0,120.0,28.0,5.0,16.0,17.0,15.0,5.0,1.0
0.0,0.0,11.0,406.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,127.0,18.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,127.0,18.0,0.0
0.0,0.0,2.0,20.0,6.0,0.0,0.0,0.0,127.0,18.0,0.0
35.0,4.0,7.0,143.0,99.0,5.0,8.0,26.0,127.0,18.0,1.0
12.0,4.0,10.0,102.0,57.0,4.0,7.0,18.0,127.0,18.0,1.0
24.0,6.0,8.0,374.0,72.0,8.0,14.0,22.0,27.0,8.0,1.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
2.0,2.0,7.0,241.0,42.0,2.0,2.0,2.0,1.0,3.0,0.0
11.0,3.0,2.0,38.0,27.0,5.0,13.0,18.0,11.0,6.0,1.0
3.0,2.0,6.0,214.0,86.0,4.0,5.0,7.0,25.0,11.0,0.0
5.0,2.0,6.0,102.0,60.0,6.0,14.0,15.0,5.0,16.0,0.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,9.0,0.0
8.0,4.0,6.0,205.0,55.0,5.0,10.0,16.0,24.0,13.0,0.0
0.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0
0.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0
2.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0
1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0
6.0,1.0,2.0,18.0,9.0,2.0,2.0,2.0,14.0,10.0,1.0
7.0,1.0,1.0,20.0,11.0,1.0,1.0,1.0,8.0,6.0,1.0
0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,2.0,16.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,8.0,284.0,43.0,5.0,11.0,19.0,0.0,7.0,0.0
3.0,3.0,8.0,104.0,21.0,3.0,7.0,7.0,7.0,8.0,0.0
10.0,3.0,2.0,51.0,21.0,4.0,7.0,7.0,2.0,4.0,1.0
16.0,9.0,9.0,169.0,57.0,17.0,16.0,21.0,44.0,38.0,1.0
12.0,6.0,6.0,159.0,55.0,15.0,27.0,36.0,12.0,19.0,1.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2.0,15.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,3.0,3.0,19.0,8.0,4.0,3.0,5.0,13.0,14.0,1.0
5.0,1.0,3.0,26.0,13.0,1.0,1.0,5.0,55.0,43.0,1.0
14.0,4.0,6.0,164.0,46.0,13.0,16.0,26.0,21.0,29.0,1.0
0.0,0.0,1.0,124.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
30.0,1.0,1.0,4.0,33.0,1.0,0.0,1.0,33.0,12.0,1.0
0.0,0.0,7.0,125.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0
10.0,3.0,2.0,29.0,12.0,4.0,7.0,9.0,10.0,4.0,1.0
0.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0
9.0,3.0,3.0,21.0,12.0,6.0,4.0,7.0,13.0,11.0,1.0
0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,14.0,12.0,0.0
0.0,0.0,2.0,49.0,4.0,1.0,1.0,1.0,14.0,12.0,0.0
0.0,0.0,3.0,24.0,6.0,1.0,1.0,1.0,14.0,12.0,0.0
8.0,3.0,4.0,244.0,84.0,7.0,8.0,15.0,14.0,12.0,1.0
6.0,2.0,8.0,176.0,21.0,5.0,15.0,22.0,14.0,12.0,1.0
18.0,6.0,8.0,163.0,56.0,9.0,18.0,31.0,43.0,69.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2.0,3.0,39.0,16.0,2.0,4.0,6.0,11.0,5.0,1.0
0.0,0.0,3.0,30.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,5.0,162.0,28.0,9.0,9.0,11.0,4.0,12.0,0.0
0.0,0.0,2.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,7.0,7.0,210.0,62.0,6.0,9.0,14.0,29.0,11.0,1.0
11.0,3.0,6.0,156.0,40.0,5.0,9.0,14.0,13.0,6.0,1.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
2.0,2.0,1.0,5.0,5.0,3.0,2.0,4.0,1.0,11.0,0.0
1.0,1.0,7.0,138.0,30.0,1.0,3.0,4.0,5.0,4.0,0.0
5.0,3.0,6.0,119.0,26.0,6.0,10.0,14.0,5.0,6.0,1.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0
0.0,0.0,4.0,153.0,31.0,4.0,8.0,8.0,0.0,5.0,0.0
7.0,1.0,3.0,20.0,12.0,1.0,1.0,8.0,7.0,3.0,1.0
0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,4.0,2.0,27.0,15.0,8.0,14.0,17.0,7.0,15.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,438.0,34.0,0.0,0.0,0.0,2.0,6.0,0.0
1.0,1.0,6.0,111.0,19.0,2.0,4.0,4.0,3.0,4.0,0.0
3.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0
0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,25.0,15.0,0.0
19.0,6.0,6.0,143.0,47.0,11.0,22.0,33.0,25.0,15.0,1.0
0.0,0.0,2.0,22.0,2.0,1.0,1.0,1.0,3.0,11.0,0.0
0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,11.0,0.0
0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,11.0,0.0
11.0,1.0,2.0,10.0,21.0,2.0,0.0,2.0,12.0,8.0,1.0
10.0,4.0,11.0,171.0,31.0,5.0,10.0,17.0,10.0,7.0,1.0
8.0,2.0,10.0,121.0,30.0,5.0,7.0,16.0,34.0,21.0,0.0
0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,137.0,17.0,2.0,3.0,3.0,0.0,3.0,0.0
10.0,3.0,8.0,235.0,32.0,4.0,4.0,12.0,10.0,4.0,1.0
0.0,0.0,9.0,177.0,20.0,4.0,9.0,9.0,2.0,12.0,0.0
10.0,4.0,4.0,77.0,22.0,7.0,8.0,18.0,15.0,25.0,1.0
0.0,0.0,6.0,120.0,15.0,2.0,3.0,3.0,2.0,4.0,0.0
0.0,0.0,7.0,193.0,27.0,4.0,10.0,10.0,3.0,10.0,0.0
9.0,2.0,7.0,177.0,35.0,2.0,5.0,20.0,9.0,4.0,1.0
2.0,1.0,1.0,6.0,7.0,1.0,1.0,3.0,3.0,2.0,0.0
1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0
0.0,0.0,1.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.0,3.0,47.0,27.0,2.0,2.0,6.0,22.0,5.0,1.0
11.0,3.0,1.0,13.0,22.0,6.0,6.0,17.0,20.0,12.0,1.0
32.0,7.0,8.0,363.0,91.0,13.0,14.0,42.0,32.0,14.0,1.0
34.0,8.0,6.0,119.0,60.0,11.0,7.0,32.0,34.0,11.0,1.0
28.0,7.0,7.0,127.0,66.0,16.0,17.0,44.0,110.0,38.0,1.0
29.0,7.0,7.0,142.0,69.0,16.0,18.0,46.0,110.0,38.0,1.0
52.0,6.0,6.0,157.0,112.0,6.0,22.0,77.0,52.0,6.0,1.0
16.0,7.0,7.0,139.0,47.0,16.0,17.0,30.0,23.0,19.0,1.0
22.0,4.0,7.0,160.0,44.0,5.0,11.0,23.0,22.0,6.0,1.0
42.0,11.0,8.0,391.0,99.0,18.0,18.0,48.0,54.0,25.0,1.0
0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,2.0,7.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0
8.0,3.0,1.0,32.0,13.0,1.0,1.0,1.0,8.0,4.0,1.0
18.0,2.0,2.0,29.0,22.0,0.0,0.0,0.0,31.0,8.0,0.0
0.0,0.0,6.0,241.0,33.0,2.0,4.0,4.0,0.0,4.0,0.0
0.0,0.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,3.0,4.0,46.0,23.0,5.0,7.0,17.0,13.0,6.0,1.0
18.0,2.0,6.0,95.0,54.0,8.0,14.0,30.0,20.0,15.0,1.0
3.0,2.0,6.0,228.0,32.0,13.0,27.0,30.0,8.0,18.0,1.0
19.0,5.0,7.0,106.0,40.0,7.0,6.0,26.0,23.0,10.0,1.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0
1.0,1.0,2.0,16.0,7.0,5.0,6.0,6.0,11.0,11.0,0.0
2.0,2.0,2.0,33.0,14.0,7.0,10.0,10.0,11.0,11.0,0.0
7.0,4.0,3.0,36.0,21.0,9.0,14.0,17.0,11.0,11.0,1.0
7.0,3.0,2.0,43.0,17.0,8.0,13.0,13.0,11.0,11.0,1.0
13.0,4.0,3.0,135.0,35.0,11.0,20.0,24.0,36.0,23.0,1.0
31.0,5.0,6.0,271.0,89.0,14.0,32.0,49.0,35.0,14.0,1.0
13.0,4.0,3.0,102.0,48.0,12.0,15.0,24.0,33.0,24.0,1.0
22.0,6.0,6.0,115.0,67.0,8.0,13.0,34.0,37.0,10.0,1.0
1.0,1.0,1.0,7.0,7.0,4.0,3.0,4.0,1.0,7.0,0.0
0.0,0.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,7.0,0.0
1.0,1.0,3.0,31.0,6.0,1.0,1.0,1.0,1.0,7.0,0.0
1.0,1.0,6.0,125.0,32.0,6.0,12.0,12.0,4.0,7.0,0.0
1.0,1.0,6.0,118.0,35.0,7.0,16.0,18.0,3.0,12.0,0.0
4.0,2.0,6.0,216.0,50.0,11.0,15.0,16.0,10.0,22.0,0.0
34.0,3.0,1.0,54.0,38.0,21.0,20.0,21.0,5.0,25.0,0.0
0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,3.0,99.0,44.0,4.0,6.0,15.0,21.0,13.0,1.0
19.0,3.0,3.0,45.0,23.0,3.0,1.0,3.0,19.0,5.0,1.0
52.0,3.0,6.0,333.0,78.0,7.0,7.0,14.0,52.0,7.0,1.0
0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
6.0,5.0,6.0,161.0,27.0,8.0,17.0,22.0,7.0,8.0,1.0
2.0,2.0,4.0,41.0,14.0,3.0,4.0,5.0,2.0,7.0,0.0
1.0,1.0,6.0,107.0,32.0,6.0,6.0,10.0,14.0,21.0,0.0
0.0,0.0,1.0,37.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
6.0,1.0,4.0,51.0,22.0,7.0,10.0,11.0,10.0,20.0,1.0
6.0,1.0,1.0,16.0,10.0,1.0,2.0,2.0,3.0,2.0,0.0
1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0
1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0
10.0,3.0,3.0,57.0,26.0,6.0,9.0,18.0,26.0,13.0,1.0
2.0,1.0,8.0,103.0,30.0,3.0,5.0,7.0,2.0,5.0,0.0
11.0,4.0,3.0,33.0,20.0,3.0,5.0,5.0,34.0,11.0,1.0
0.0,0.0,6.0,150.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,8.0,217.0,45.0,1.0,1.0,1.0,0.0,1.0,0.0
35.0,10.0,6.0,345.0,149.0,16.0,55.0,77.0,163.0,60.0,1.0
12.0,4.0,7.0,115.0,54.0,17.0,40.0,45.0,80.0,44.0,1.0
15.0,6.0,9.0,150.0,54.0,17.0,27.0,35.0,153.0,48.0,1.0
0.0,0.0,6.0,110.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,6.0,7.0,223.0,81.0,7.0,15.0,37.0,48.0,9.0,1.0
13.0,3.0,6.0,103.0,28.0,6.0,11.0,11.0,30.0,16.0,1.0
0.0,0.0,1.0,26.0,8.0,4.0,4.0,4.0,0.0,4.0,0.0
0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0
0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
5.0,3.0,3.0,35.0,11.0,4.0,4.0,6.0,6.0,8.0,1.0
8.0,7.0,6.0,167.0,33.0,4.0,3.0,4.0,15.0,9.0,1.0
10.0,7.0,7.0,194.0,32.0,11.0,23.0,26.0,47.0,33.0,1.0
4.0,1.0,7.0,197.0,33.0,1.0,3.0,7.0,5.0,1.0,1.0
0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
1.0,1.0,2.0,15.0,7.0,4.0,4.0,5.0,1.0,9.0,0.0
0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,9.0,0.0
10.0,6.0,7.0,167.0,37.0,11.0,16.0,24.0,11.0,15.0,1.0
3.0,1.0,7.0,160.0,25.0,2.0,3.0,6.0,3.0,4.0,1.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
9.0,3.0,2.0,56.0,12.0,1.0,1.0,1.0,12.0,2.0,1.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0
10.0,3.0,5.0,441.0,29.0,2.0,14.0,16.0,18.0,20.0,1.0
0.0,0.0,10.0,223.0,15.0,6.0,11.0,12.0,0.0,12.0,0.0
1.0,1.0,1.0,14.0,9.0,5.0,5.0,5.0,29.0,22.0,0.0
5.0,4.0,1.0,15.0,16.0,7.0,7.0,9.0,29.0,22.0,0.0
0.0,0.0,1.0,14.0,10.0,3.0,3.0,3.0,29.0,22.0,0.0
0.0,0.0,1.0,13.0,11.0,3.0,3.0,3.0,29.0,22.0,0.0
4.0,2.0,3.0,105.0,32.0,4.0,5.0,7.0,4.0,4.0,0.0
0.0,0.0,6.0,346.0,47.0,2.0,2.0,2.0,23.0,26.0,0.0
